Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
437	0.0	0.8089	0.4806	0.8089	0.6319	0.9565
438	0.0	0.396	0.3757	0.396	0.4981	0.4748
439	0.0	0.7713	0.6359	0.7713	0.7465	0.995
440	0.0	0.6887	0.4211	0.6887	0.5114	0.9468
441	0.0	0.7125	0.9045	0.7125	1.061	0.8096
442	0.0	0.3485	0.6961	0.3485	0.7894	0.4177
443	0.0	0.4018	0.7353	0.4018	0.8526	0.5666
444	0.0	0.2819	0.3199	0.2819	0.4136	0.4231
445	0.0	0.245	0.352	0.245	0.5399	0.3415
446	0.0	0.611	0.3862	0.611	0.4967	0.7648
447	0.0	0.873	0.5204	0.873	0.6128	1.031
448	0.0	0.2134	0.2645	0.2134	0.3404	0.3115
449	0.0	0.2385	0.5968	0.2385	0.68	0.3354
450	0.0	0.2758	0.5245	0.2758	0.5962	0.3014
451	0.0	0.5344	0.3289	0.5344	0.357	0.6947
452	0.0	0.325	0.3011	0.325	0.4341	0.4633
453	0.0	0.4203	0.4156	0.4203	0.5873	0.6579
454	0.0	0.6636	0.68	0.6636	0.7904	0.7455
455	0.0	0.2608	0.2653	0.2608	0.3558	0.3711
456	0.0	0.3196	0.3403	0.3196	0.5086	0.4539
457	0.0	0.2748	0.3937	0.2748	0.5157	0.3868
458	0.0	0.3405	0.3299	0.3405	0.39	0.4609
