Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
401	0.0	0.7456	1.438	1.452	1.338	1.407
402	0.0	0.5738	1.174	0.9702	1.042	0.9698
403	0.0	0.516	0.9449	0.8654	1.04	0.8202
404	0.0	0.452	1.243	0.7516	1.241	0.8304
405	0.0	0.4353	0.8182	0.9054	0.6074	0.6854
406	0.0	0.4967	0.8228	0.8195	0.7817	0.9025
407	0.0	0.6557	1.148	1.12	1.135	1.027
408	0.0	0.4299	1.011	0.7402	0.9891	0.6884
409	0.0	0.7278	1.361	1.24	1.296	1.271
410	0.0	0.7311	1.066	1.257	1.041	1.364
411	0.0	0.6764	1.454	1.366	1.424	1.078
412	0.0	0.5205	1.237	0.9376	1.274	0.8831
413	0.0	0.5099	1.026	0.8688	1.088	1.211
414	0.0	0.5566	0.9109	0.8773	0.7766	0.8866
415	0.0	0.5414	1.054	0.9304	1.012	0.9718
416	0.0	0.6268	1.08	1.14	1.334	1.111
417	0.0	0.5431	1.242	0.8859	1.364	0.9689
418	0.0	0.5757	0.7561	0.9538	0.78	1.004
419	0.0	0.6142	1.211	1.38	1.065	1.133
420	0.0	0.6401	0.8202	1.188	0.6936	1.042
421	0.0	0.4155	1.164	0.6959	0.8309	0.6382
422	0.0	0.5703	0.8989	0.957	0.8964	0.9932
423	0.0	0.4049	1.16	0.6261	1.217	0.6504
424	0.0	0.7035	1.173	1.218	1.282	1.173
425	0.0	0.3494	0.66	0.5653	0.5344	0.5128
426	0.0	0.5374	1.004	1.046	0.8868	1.104
427	0.0	0.7544	1.194	1.242	1.271	1.46
428	0.0	0.5269	0.8279	0.808	0.9414	0.8209
429	0.0	0.6731	1.287	1.379	1.554	1.82
430	0.0	0.7859	1.394	1.519	1.316	1.78
431	0.0	0.5057	0.7245	0.8198	0.7605	0.8468
432	0.0	0.6503	0.638	1.139	0.6609	1.157
433	0.0	0.5537	0.8832	0.9269	0.9653	1.049
434	0.0	0.6899	1.197	1.097	1.204	1.194
435	0.0	0.6129	1.058	1.023	1.114	1.111
436	0.0	0.5863	1.019	1.117	0.7821	0.9272
437	0.0	0.5538	1.173	0.9047	1.511	1.016
438	0.0	0.483	1.6	0.7469	1.647	0.7747
439	0.0	0.631	1.434	1.139	1.487	1.465
440	0.0	0.827	1.293	1.526	1.243	1.586
441	0.0	0.4072	0.8151	0.5897	0.8325	0.6652
442	0.0	0.5173	0.9346	0.8109	1.021	0.866
443	0.0	0.5734	1.18	0.9355	1.153	0.9663
444	0.0	0.5934	1.548	1.553	1.297	0.89
445	0.0	0.7354	0.7638	1.223	0.7105	1.326
446	0.0	0.8635	1.723	1.599	1.496	1.64
447	0.0	0.5425	0.7354	0.9004	0.7638	0.9671
448	0.0	0.6025	1.004	0.967	1.014	1.046
449	0.0	0.7931	0.9992	1.594	0.9515	1.41
450	0.0	0.5024	0.6004	0.7725	0.5889	0.8526
451	0.0	0.705	0.8043	1.187	0.9405	1.304
452	0.0	0.5063	0.7017	0.7377	0.6701	0.9032
453	0.0	0.5309	0.6854	0.8289	0.6575	0.9694
454	0.0	0.4725	1.196	0.7097	1.235	0.8656
455	0.0	0.7088	1.55	1.957	0.9896	1.111
456	0.0	0.4082	0.6733	0.63	0.6953	0.6422
457	0.0	0.581	0.8195	0.9178	0.8751	1.013
458	0.0	0.7827	0.9377	1.389	0.8961	1.347
459	0.0	0.6284	0.8809	1.004	0.8184	1.146
460	0.0	0.5458	1.346	1.18	1.086	0.9046
461	0.0	0.3169	1.351	0.5949	1.304	0.5992
462	0.0	0.5277	1.079	0.8575	0.988	0.8953
463	0.0	0.5052	0.8391	0.785	0.8645	0.8059
464	0.0	0.7187	1.317	1.388	1.243	1.389
465	0.0	0.6309	1.116	1.02	1.138	1.116
466	0.0	0.4857	1.019	0.753	1.076	0.79
467	0.0	0.6221	0.9323	1.016	1.201	1.226
468	0.0	0.6867	1.135	1.136	1.134	1.235
469	0.0	0.5101	0.9053	0.8744	1.018	0.8368
470	0.0	0.4104	1.337	0.7323	1.327	0.6611
471	0.0	0.6192	0.651	0.9621	0.6534	1.021
472	0.0	0.5529	0.8	0.848	0.778	1.007
473	0.0	0.7067	1.144	1.284	0.8799	1.167
474	0.0	0.4578	1.096	0.8324	0.9499	0.7717
475	0.0	0.4191	0.8127	0.6734	0.812	0.7462
476	0.0	0.6336	0.9351	1.072	0.9847	1.02
477	0.0	0.6192	1.246	1.06	1.355	1.056
478	0.0	0.4369	0.6201	0.6915	0.6551	0.6583
479	0.0	0.6083	0.705	0.9878	0.7919	1.105
480	0.0	0.748	0.5717	1.261	0.5414	1.413
481	0.0	0.5848	1.214	1.26	1.194	1.072
482	0.0	0.5429	0.8099	0.8402	0.8639	1.055
483	0.0	0.6818	0.9796	1.125	1.028	1.138
484	0.0	0.8835	1.087	2.743	1.014	1.946
485	0.0	0.7367	1.052	2.23	0.8276	1.219
486	0.0	0.6914	1.115	1.207	1.198	1.232
487	0.0	0.7131	0.6633	1.169	0.6263	1.336
488	0.0	0.5029	0.5903	0.893	0.5574	0.8789
489	0.0	0.5184	0.5354	1.359	0.5426	0.7867
490	0.0	0.7154	1.187	1.218	1.327	1.45
491	0.0	0.6108	0.8978	1.312	0.8521	1.027
492	0.0	0.8298	1.151	1.403	1.37	1.615
