Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
406	0.0	0.4984	1.037	0.8393	0.9836	0.8186
407	0.0	0.6653	1.384	1.273	1.278	1.04
408	0.0	0.4214	1.171	0.8093	1.045	0.6261
409	0.0	0.7539	1.092	1.401	1.164	1.283
410	0.0	0.7542	0.8792	1.44	0.8395	1.331
411	0.0	0.7348	1.806	1.78	1.455	1.178
412	0.0	0.5611	1.114	1.076	1.144	0.9291
413	0.0	0.6245	1.186	1.142	1.285	1.539
414	0.0	0.5949	1.11	0.9811	1.105	0.948
415	0.0	0.5494	1.171	0.9625	0.9429	0.9383
416	0.0	0.66	1.441	1.253	1.461	1.128
417	0.0	0.4851	0.7572	0.8058	0.6109	0.8007
418	0.0	0.5541	0.952	0.9283	0.8359	0.8955
419	0.0	0.6035	0.9746	1.489	0.8183	1.08
420	0.0	0.6612	1.312	1.331	1.079	1.042
421	0.0	0.3868	1.059	0.7901	0.7642	0.5545
422	0.0	0.6172	0.6989	1.051	0.6503	1.083
423	0.0	0.4097	1.567	0.6761	1.377	0.6236
424	0.0	0.7197	1.616	1.27	1.111	1.184
425	0.0	0.3258	1.031	0.5816	0.9537	0.4693
426	0.0	0.5939	0.9068	1.162	1.037	1.159
427	0.0	0.6958	0.8512	1.148	0.8172	1.206
428	0.0	0.5247	1.037	0.8654	1.052	0.8126
429	0.0	0.8465	1.351	1.449	1.23	2.133
430	0.0	0.7846	1.304	1.482	1.53	1.633
431	0.0	0.5106	0.6575	0.8796	0.5867	0.852
432	0.0	0.6965	0.8217	1.4	0.7102	1.187
433	0.0	0.5955	0.9957	1.1	1.024	1.145
434	0.0	0.7139	1.285	1.202	1.235	1.175
435	0.0	0.6202	1.349	1.16	1.182	1.07
436	0.0	0.5766	0.9093	1.367	0.6349	0.8916
437	0.0	0.5443	1.515	0.9521	1.381	0.9681
438	0.0	0.501	1.377	0.7842	1.311	0.7855
439	0.0	0.6927	1.595	1.219	1.485	1.591
440	0.0	0.7982	1.644	1.564	1.284	1.414
441	0.0	0.4035	0.9257	0.6279	0.9122	0.6117
442	0.0	0.5234	0.8033	0.8275	0.8089	0.8467
443	0.0	0.5864	1.065	0.9915	1.007	0.9712
444	0.0	0.5824	1.067	1.744	0.7989	0.9229
445	0.0	0.7611	1.235	1.352	1.087	1.327
446	0.0	0.8409	1.597	1.622	1.643	1.521
447	0.0	0.5349	0.9284	0.8245	0.8662	0.8921
448	0.0	0.6386	0.6115	1.066	0.5559	1.049
449	0.0	0.8021	1.306	1.703	1.144	1.435
450	0.0	0.5063	0.7361	0.8256	0.7073	0.7985
451	0.0	0.7102	0.9398	1.204	0.9087	1.253
452	0.0	0.5172	1.13	0.7616	0.9399	0.8566
453	0.0	0.6038	0.2577	0.9662	0.228	1.008
454	0.0	0.5691	1.281	0.8932	1.288	1.031
455	0.0	0.6746	1.012	2.128	0.6841	1.068
456	0.0	0.4166	1.302	0.6446	1.245	0.6621
457	0.0	0.5828	0.6017	0.9521	0.5345	0.9659
458	0.0	0.7488	0.9941	1.391	0.9991	1.224
459	0.0	0.6551	1.302	1.113	1.265	1.131
460	0.0	0.5541	1.342	1.354	0.9541	0.9342
461	0.0	0.2894	1.707	0.6087	1.35	0.4423
462	0.0	0.5159	0.6802	0.8771	0.6044	0.8153
463	0.0	0.5324	0.8008	0.8831	0.7742	0.8292
464	0.0	0.6986	1.369	1.567	1.119	1.218
465	0.0	0.7117	0.6826	1.339	0.6184	1.197
466	0.0	0.4976	0.9606	0.7849	0.9238	0.7779
467	0.0	0.6175	0.9882	1.029	0.8595	1.078
468	0.0	0.6985	0.9972	1.195	0.8973	1.189
469	0.0	0.4897	1.039	0.8184	1.054	0.8263
470	0.0	0.4154	0.7843	0.7717	0.7315	0.6548
471	0.0	0.6375	1.14	1.004	1.028	1.004
472	0.0	0.5104	0.9778	0.7986	1.083	0.9752
473	0.0	0.6818	1.179	1.381	0.9305	1.115
474	0.0	0.4452	1.536	0.8138	1.218	0.6952
475	0.0	0.4468	0.4517	0.7622	0.4376	0.7896
476	0.0	0.6022	1.195	1.11	1.086	0.9415
477	0.0	0.6804	1.067	1.196	1.102	1.218
478	0.0	0.4308	0.7659	0.7227	0.6592	0.6526
479	0.0	0.6357	0.6618	1.121	0.6111	1.104
480	0.0	0.7389	1.051	1.264	0.998	1.31
481	0.0	0.5988	1.124	1.411	0.8086	1.054
482	0.0	0.5414	0.8797	0.8856	0.978	0.9826
483	0.0	0.6681	1.006	1.124	1.027	1.048
484	0.0	0.8035	1.301	3.031	1.039	1.66
485	0.0	0.7139	1.685	2.29	1.156	1.232
486	0.0	0.6708	1.253	1.274	1.168	1.148
487	0.0	0.7369	1.349	1.262	1.396	1.302
488	0.0	0.501	1.345	0.994	0.755	0.8062
489	0.0	0.5018	0.5784	1.446	0.4499	0.7747
490	0.0	0.7578	1.24	1.419	1.232	1.632
491	0.0	0.5826	1.121	1.392	0.7442	0.9177
492	0.0	0.8346	0.7984	1.475	0.4697	1.548
493	0.0	0.7323	1.664	1.399	1.37	1.168
